id,timestamp,node_id,scheduled_trips,foot_traffic,ridership_volume,temp_c,humidity_pct,precip_mm,wind_speed_kmh,weather_condition,is_rain,congestion_score,risk_level,is_synthetic
170343,2026-05-25T17:00:00,MAA_MARINA_BEACH,16,19798,2991,40.4,68,0.0,18.9,Coastal Sea Breeze,0,98.5,CRITICAL,1
170344,2026-05-25T18:00:00,MAA_MARINA_BEACH,16,25097,2866,36.3,74,0.0,22.8,Hot Summer Spell,0,98.5,CRITICAL,1
170345,2026-05-25T19:00:00,MAA_MARINA_BEACH,16,25205,2930,37.7,70,0.0,19.7,Hot Summer Spell,0,98.5,CRITICAL,1
170346,2026-05-25T20:00:00,MAA_MARINA_BEACH,16,18746,2998,35.7,79,0.0,23.6,Hot Summer Spell,0,98.5,CRITICAL,1
170347,2026-05-25T21:00:00,MAA_MARINA_BEACH,6,13577,874,34.7,82,0.0,18.6,Sunny & Warm,0,78.1,HIGH,1
170348,2026-05-25T22:00:00,MAA_MARINA_BEACH,6,6101,916,34.2,84,0.0,18.4,Sunny & Warm,0,50.5,MODERATE,1
170349,2026-05-25T23:00:00,MAA_MARINA_BEACH,6,910,819,33.0,84,0.0,16.1,Sunny & Warm,0,27.5,LOW,1
170350,2026-05-26T00:00:00,MAA_MARINA_BEACH,6,772,694,32.2,80,0.0,9.4,Sunny & Warm,0,23.3,LOW,1
170351,2026-05-26T01:00:00,MAA_MARINA_BEACH,6,826,743,30.5,89,0.0,8.1,Humid / Overcast,0,25.0,LOW,1
170352,2026-05-26T02:00:00,MAA_MARINA_BEACH,6,827,744,29.5,94,0.0,9.9,Humid / Overcast,0,25.0,LOW,1
170353,2026-05-26T03:00:00,MAA_MARINA_BEACH,6,864,777,30.1,82,0.0,7.9,Humid / Overcast,0,26.1,LOW,1
170354,2026-05-26T04:00:00,MAA_MARINA_BEACH,6,964,867,32.0,96,0.0,6.9,Humid / Overcast,0,29.2,LOW,1
170355,2026-05-26T05:00:00,MAA_MARINA_BEACH,6,1404,1070,32.5,87,0.0,9.4,Humid / Overcast,0,36.8,MODERATE,1
170356,2026-05-26T06:00:00,MAA_MARINA_BEACH,6,7166,897,32.3,81,0.0,5.4,Humid / Overcast,0,54.0,MODERATE,1
170357,2026-05-26T07:00:00,MAA_MARINA_BEACH,6,10442,1069,34.7,80,0.0,11.6,Sunny & Warm,0,71.7,HIGH,1
170358,2026-05-26T08:00:00,MAA_MARINA_BEACH,16,8384,2633,36.1,68,0.0,8.9,Hot Summer Spell,0,61.4,HIGH,1
170359,2026-05-26T09:00:00,MAA_MARINA_BEACH,16,8426,2846,34.9,77,0.0,9.6,Sunny & Warm,0,63.9,HIGH,1
170360,2026-05-26T10:00:00,MAA_MARINA_BEACH,16,6033,2889,37.9,74,0.0,7.3,Hot Summer Spell,0,55.1,MODERATE,1
170361,2026-05-26T11:00:00,MAA_MARINA_BEACH,10,4261,1755,38.2,72,0.0,15.3,Hot Summer Spell,0,47.4,MODERATE,1
170362,2026-05-26T12:00:00,MAA_MARINA_BEACH,10,3105,1696,38.6,65,0.0,16.9,Hot Summer Spell,0,41.9,MODERATE,1
170363,2026-05-26T13:00:00,MAA_MARINA_BEACH,10,2958,1777,41.8,62,0.0,19.5,Hot Summer Spell,0,42.7,MODERATE,1
170364,2026-05-26T14:00:00,MAA_MARINA_BEACH,10,3763,1899,40.5,66,0.0,19.6,Coastal Sea Breeze,0,48.0,MODERATE,1
170365,2026-05-26T15:00:00,MAA_MARINA_BEACH,10,5696,1849,40.2,66,0.0,26.3,Coastal Sea Breeze,0,54.6,MODERATE,1
170366,2026-05-26T16:00:00,MAA_MARINA_BEACH,10,13190,1905,40.9,60,0.0,22.3,Coastal Sea Breeze,0,84.5,CRITICAL,1
170367,2026-05-26T17:00:00,MAA_MARINA_BEACH,16,21110,2480,40.1,70,0.0,19.4,Coastal Sea Breeze,0,98.5,CRITICAL,1
170368,2026-05-26T18:00:00,MAA_MARINA_BEACH,16,25232,2885,39.1,70,0.0,21.7,Hot Summer Spell,0,98.5,CRITICAL,1
170369,2026-05-26T19:00:00,MAA_MARINA_BEACH,16,25509,2120,34.8,79,0.0,23.3,Sunny & Warm,0,98.5,CRITICAL,1
170370,2026-05-26T20:00:00,MAA_MARINA_BEACH,16,20048,2135,35.6,79,0.0,17.7,Hot Summer Spell,0,98.5,CRITICAL,1
170371,2026-05-26T21:00:00,MAA_MARINA_BEACH,6,7871,808,34.7,82,6.21,18.5,Monsoon Downpour,1,64.1,HIGH,1
170372,2026-05-26T22:00:00,MAA_MARINA_BEACH,6,3932,874,33.6,79,5.71,9.1,Thunderstorm / Rain,1,50.8,MODERATE,1
170373,2026-05-26T23:00:00,MAA_MARINA_BEACH,6,935,841,32.0,77,5.18,16.5,Thunderstorm / Rain,1,38.3,MODERATE,1
170374,2026-05-27T00:00:00,MAA_MARINA_BEACH,6,638,574,31.5,93,4.88,13.9,Thunderstorm / Rain,1,29.3,LOW,1
170375,2026-05-27T01:00:00,MAA_MARINA_BEACH,6,669,602,31.4,96,5.81,10.0,Thunderstorm / Rain,1,30.2,LOW,1
170376,2026-05-27T02:00:00,MAA_MARINA_BEACH,6,774,696,31.5,92,4.54,8.0,Thunderstorm / Rain,1,33.4,LOW,1
170377,2026-05-27T03:00:00,MAA_MARINA_BEACH,6,921,828,30.1,91,0.0,6.7,Humid / Overcast,0,27.8,LOW,1
170378,2026-05-27T04:00:00,MAA_MARINA_BEACH,6,941,846,30.8,96,0.0,5.6,Humid / Overcast,0,28.5,LOW,1
170379,2026-05-27T05:00:00,MAA_MARINA_BEACH,6,1527,1101,31.2,88,0.0,4.8,Humid / Overcast,0,38.2,MODERATE,1
170380,2026-05-27T06:00:00,MAA_MARINA_BEACH,6,7687,1009,34.6,81,0.0,4.0,Humid / Overcast,0,59.3,MODERATE,1
170381,2026-05-27T07:00:00,MAA_MARINA_BEACH,6,10047,1068,36.2,81,0.0,6.6,Hot Summer Spell,0,70.2,HIGH,1
170382,2026-05-27T08:00:00,MAA_MARINA_BEACH,16,7858,3047,35.5,84,0.0,4.4,Hot Summer Spell,0,63.9,HIGH,1
170383,2026-05-27T09:00:00,MAA_MARINA_BEACH,16,7848,2641,36.8,77,0.0,10.8,Hot Summer Spell,0,59.4,MODERATE,1
170384,2026-05-27T10:00:00,MAA_MARINA_BEACH,16,5794,2201,37.7,69,0.0,10.0,Hot Summer Spell,0,46.6,MODERATE,1
170385,2026-05-27T11:00:00,MAA_MARINA_BEACH,10,4375,1787,39.9,61,0.0,17.2,Hot Summer Spell,0,48.4,MODERATE,1
170386,2026-05-27T12:00:00,MAA_MARINA_BEACH,10,3194,1559,39.9,67,0.0,16.8,Hot Summer Spell,0,39.8,MODERATE,1
170387,2026-05-27T13:00:00,MAA_MARINA_BEACH,10,2897,1862,40.2,66,0.0,17.3,Hot Summer Spell,0,44.0,MODERATE,1
170388,2026-05-27T14:00:00,MAA_MARINA_BEACH,10,3769,1914,39.6,57,0.0,17.8,Hot Summer Spell,0,48.3,MODERATE,1
170389,2026-05-27T15:00:00,MAA_MARINA_BEACH,10,7014,1541,39.8,59,13.16,20.8,Monsoon Downpour,1,64.2,HIGH,1
170390,2026-05-27T16:00:00,MAA_MARINA_BEACH,10,7531,1492,41.2,63,10.71,25.8,Monsoon Downpour,1,65.4,HIGH,1
170391,2026-05-27T17:00:00,MAA_MARINA_BEACH,16,10983,2799,39.2,63,12.11,19.8,Monsoon Downpour,1,83.3,CRITICAL,1
170392,2026-05-27T18:00:00,MAA_MARINA_BEACH,16,14365,2143,36.7,72,8.68,25.5,Monsoon Downpour,1,89.1,CRITICAL,1
170393,2026-05-27T19:00:00,MAA_MARINA_BEACH,16,24824,2603,37.4,72,0.0,23.6,Hot Summer Spell,0,98.5,CRITICAL,1
170394,2026-05-27T20:00:00,MAA_MARINA_BEACH,16,18444,2731,36.3,77,0.0,24.4,Hot Summer Spell,0,98.5,CRITICAL,1
170395,2026-05-27T21:00:00,MAA_MARINA_BEACH,6,13575,951,35.2,83,0.0,19.9,Hot Summer Spell,0,80.4,CRITICAL,1
170396,2026-05-27T22:00:00,MAA_MARINA_BEACH,6,6554,956,33.6,91,0.0,21.9,Sunny & Warm,0,53.4,MODERATE,1
170397,2026-05-27T23:00:00,MAA_MARINA_BEACH,6,1436,936,32.1,83,0.0,14.9,Sunny & Warm,0,33.0,LOW,1
170398,2026-05-28T00:00:00,MAA_MARINA_BEACH,6,796,716,32.2,92,0.0,14.6,Humid / Overcast,0,24.1,LOW,1
170399,2026-05-28T01:00:00,MAA_MARINA_BEACH,6,756,680,32.2,89,0.0,9.8,Humid / Overcast,0,22.9,LOW,1
170400,2026-05-28T02:00:00,MAA_MARINA_BEACH,6,852,766,30.9,96,0.0,8.0,Humid / Overcast,0,25.8,LOW,1
170401,2026-05-28T03:00:00,MAA_MARINA_BEACH,6,886,797,30.1,91,0.0,7.2,Humid / Overcast,0,26.8,LOW,1
170402,2026-05-28T04:00:00,MAA_MARINA_BEACH,6,1011,909,31.3,96,0.0,6.0,Humid / Overcast,0,30.6,LOW,1
170403,2026-05-28T05:00:00,MAA_MARINA_BEACH,6,1472,785,32.6,90,0.0,5.6,Humid / Overcast,0,28.7,LOW,1
170404,2026-05-28T06:00:00,MAA_MARINA_BEACH,6,7370,903,34.7,94,0.0,4.0,Humid / Overcast,0,55.0,MODERATE,1
170405,2026-05-28T07:00:00,MAA_MARINA_BEACH,6,10091,1004,33.4,87,0.0,4.0,Sunny & Warm,0,68.5,HIGH,1
170406,2026-05-28T08:00:00,MAA_MARINA_BEACH,16,8790,2991,35.5,77,0.0,4.0,Hot Summer Spell,0,66.9,HIGH,1
170407,2026-05-28T09:00:00,MAA_MARINA_BEACH,16,8674,2827,35.5,76,0.0,6.7,Hot Summer Spell,0,64.6,HIGH,1
170408,2026-05-28T10:00:00,MAA_MARINA_BEACH,16,6242,2973,39.3,74,0.0,8.2,Hot Summer Spell,0,56.8,MODERATE,1
170409,2026-05-28T11:00:00,MAA_MARINA_BEACH,10,4500,1340,38.9,72,0.0,12.1,Hot Summer Spell,0,41.0,MODERATE,1
170410,2026-05-28T12:00:00,MAA_MARINA_BEACH,10,3058,1882,39.2,71,0.0,17.0,Hot Summer Spell,0,44.9,MODERATE,1
170411,2026-05-28T13:00:00,MAA_MARINA_BEACH,10,2996,1739,39.6,66,0.0,18.9,Hot Summer Spell,0,42.2,MODERATE,1
170412,2026-05-28T14:00:00,MAA_MARINA_BEACH,10,3724,1600,39.4,59,0.0,20.2,Coastal Sea Breeze,0,42.6,MODERATE,1
170413,2026-05-28T15:00:00,MAA_MARINA_BEACH,10,5721,1857,40.0,59,0.0,22.0,Coastal Sea Breeze,0,54.8,MODERATE,1
170414,2026-05-28T16:00:00,MAA_MARINA_BEACH,10,14070,1801,38.5,59,0.0,25.2,Coastal Sea Breeze,0,86.1,CRITICAL,1
170415,2026-05-28T17:00:00,MAA_MARINA_BEACH,16,14083,2192,39.1,67,5.35,23.5,Thunderstorm / Rain,1,88.6,CRITICAL,1
170416,2026-05-28T18:00:00,MAA_MARINA_BEACH,16,17635,2243,36.4,75,4.94,24.5,Thunderstorm / Rain,1,98.5,CRITICAL,1
170417,2026-05-28T19:00:00,MAA_MARINA_BEACH,16,17365,2264,37.3,68,4.68,22.6,Thunderstorm / Rain,1,98.5,CRITICAL,1
170418,2026-05-28T20:00:00,MAA_MARINA_BEACH,16,13777,2541,33.3,77,4.96,19.2,Thunderstorm / Rain,1,91.2,CRITICAL,1
170419,2026-05-28T21:00:00,MAA_MARINA_BEACH,6,7785,1038,33.2,81,5.84,15.7,Thunderstorm / Rain,1,70.5,HIGH,1
170420,2026-05-28T22:00:00,MAA_MARINA_BEACH,6,4388,1106,32.5,80,4.73,15.4,Thunderstorm / Rain,1,59.4,MODERATE,1
170421,2026-05-28T23:00:00,MAA_MARINA_BEACH,6,1045,768,34.0,90,0.0,13.8,Sunny & Warm,0,26.6,LOW,1
170422,2026-05-29T00:00:00,MAA_MARINA_BEACH,6,799,719,31.9,90,0.0,13.1,Humid / Overcast,0,24.2,LOW,1
170423,2026-05-29T01:00:00,MAA_MARINA_BEACH,6,800,720,30.6,92,0.0,8.7,Humid / Overcast,0,24.2,LOW,1
170424,2026-05-29T02:00:00,MAA_MARINA_BEACH,6,818,736,29.1,89,0.0,10.8,Humid / Overcast,0,24.8,LOW,1
170425,2026-05-29T03:00:00,MAA_MARINA_BEACH,6,858,772,31.4,92,0.0,5.4,Humid / Overcast,0,26.0,LOW,1
170426,2026-05-29T04:00:00,MAA_MARINA_BEACH,6,932,838,30.8,96,0.0,7.2,Humid / Overcast,0,28.2,LOW,1
170427,2026-05-29T05:00:00,MAA_MARINA_BEACH,6,1472,1076,34.5,90,0.0,7.7,Humid / Overcast,0,37.3,MODERATE,1
170428,2026-05-29T06:00:00,MAA_MARINA_BEACH,6,7142,846,32.8,88,0.0,7.6,Humid / Overcast,0,52.4,MODERATE,1
170429,2026-05-29T07:00:00,MAA_MARINA_BEACH,6,9975,1029,35.2,76,0.0,4.0,Hot Summer Spell,0,68.8,HIGH,1
170430,2026-05-29T08:00:00,MAA_MARINA_BEACH,16,9228,2194,35.3,79,5.2,5.8,Thunderstorm / Rain,1,69.8,HIGH,1
170431,2026-05-29T09:00:00,MAA_MARINA_BEACH,16,9777,2127,35.4,77,9.05,11.6,Monsoon Downpour,1,71.2,HIGH,1
170432,2026-05-29T10:00:00,MAA_MARINA_BEACH,16,11710,2343,38.4,70,7.21,12.6,Monsoon Downpour,1,81.1,CRITICAL,1
170433,2026-05-29T11:00:00,MAA_MARINA_BEACH,10,4332,1853,39.0,67,0.0,17.8,Hot Summer Spell,0,49.4,MODERATE,1
170434,2026-05-29T12:00:00,MAA_MARINA_BEACH,10,3094,1878,38.9,61,0.0,17.9,Hot Summer Spell,0,45.0,MODERATE,1
170435,2026-05-29T13:00:00,MAA_MARINA_BEACH,10,3117,1675,40.4,68,0.0,20.0,Hot Summer Spell,0,41.5,MODERATE,1
170436,2026-05-29T14:00:00,MAA_MARINA_BEACH,10,3559,1281,39.3,63,0.0,22.5,Coastal Sea Breeze,0,36.3,MODERATE,1
170437,2026-05-29T15:00:00,MAA_MARINA_BEACH,10,5672,1493,41.1,59,0.0,21.1,Coastal Sea Breeze,0,48.2,MODERATE,1
170438,2026-05-29T16:00:00,MAA_MARINA_BEACH,10,14122,1536,39.2,74,0.0,23.7,Coastal Sea Breeze,0,81.6,CRITICAL,1
170439,2026-05-29T17:00:00,MAA_MARINA_BEACH,16,20526,2074,40.0,65,0.0,26.1,Coastal Sea Breeze,0,98.5,CRITICAL,1
170440,2026-05-29T18:00:00,MAA_MARINA_BEACH,16,26942,2386,38.0,67,0.0,21.5,Hot Summer Spell,0,98.5,CRITICAL,1
170441,2026-05-29T19:00:00,MAA_MARINA_BEACH,16,25229,2188,37.5,69,0.0,21.1,Hot Summer Spell,0,98.5,CRITICAL,1
170442,2026-05-29T20:00:00,MAA_MARINA_BEACH,16,18891,2465,36.6,77,0.0,20.6,Hot Summer Spell,0,98.5,CRITICAL,1
170443,2026-05-29T21:00:00,MAA_MARINA_BEACH,6,12170,769,33.9,82,0.0,16.6,Sunny & Warm,0,69.6,HIGH,1
170444,2026-05-29T22:00:00,MAA_MARINA_BEACH,6,5894,1130,33.9,91,0.0,17.2,Sunny & Warm,0,55.9,MODERATE,1
170445,2026-05-29T23:00:00,MAA_MARINA_BEACH,6,1000,794,32.0,85,0.0,9.8,Sunny & Warm,0,27.2,LOW,1
170446,2026-05-30T00:00:00,MAA_MARINA_BEACH,6,810,729,31.0,85,0.0,11.2,Humid / Overcast,0,24.5,LOW,1
170447,2026-05-30T01:00:00,MAA_MARINA_BEACH,6,844,759,30.0,87,0.0,13.8,Humid / Overcast,0,25.5,LOW,1
170448,2026-05-30T02:00:00,MAA_MARINA_BEACH,6,823,740,31.7,86,0.0,10.4,Humid / Overcast,0,24.9,LOW,1
170449,2026-05-30T03:00:00,MAA_MARINA_BEACH,6,782,703,31.1,94,0.0,4.4,Humid / Overcast,0,23.6,LOW,1
170450,2026-05-30T04:00:00,MAA_MARINA_BEACH,6,820,738,30.7,91,0.0,5.2,Humid / Overcast,0,24.8,LOW,1
170451,2026-05-30T05:00:00,MAA_MARINA_BEACH,6,1428,809,31.5,85,0.0,4.0,Humid / Overcast,0,29.3,LOW,1
170452,2026-05-30T06:00:00,MAA_MARINA_BEACH,6,6364,1095,34.5,80,0.0,4.0,Sunny & Warm,0,56.7,MODERATE,1
170453,2026-05-30T07:00:00,MAA_MARINA_BEACH,6,7372,1086,34.1,88,0.0,7.9,Sunny & Warm,0,60.4,HIGH,1
170454,2026-05-30T08:00:00,MAA_MARINA_BEACH,6,4547,1012,36.2,80,0.0,7.2,Hot Summer Spell,0,47.3,MODERATE,1
170455,2026-05-30T09:00:00,MAA_MARINA_BEACH,6,3895,1074,36.0,78,0.0,10.9,Hot Summer Spell,0,46.6,MODERATE,1
170456,2026-05-30T10:00:00,MAA_MARINA_BEACH,6,4213,853,37.0,71,0.0,8.9,Hot Summer Spell,0,41.3,MODERATE,1
170457,2026-05-30T11:00:00,MAA_MARINA_BEACH,10,4149,1669,38.8,70,0.0,7.3,Hot Summer Spell,0,45.4,MODERATE,1
170458,2026-05-30T12:00:00,MAA_MARINA_BEACH,10,4457,1699,39.6,56,0.0,19.8,Hot Summer Spell,0,47.1,MODERATE,1
170459,2026-05-30T13:00:00,MAA_MARINA_BEACH,10,4152,1463,39.4,65,0.0,18.4,Hot Summer Spell,0,41.8,MODERATE,1
170460,2026-05-30T14:00:00,MAA_MARINA_BEACH,10,5747,1298,38.9,62,0.0,23.0,Coastal Sea Breeze,0,45.1,MODERATE,1
170461,2026-05-30T15:00:00,MAA_MARINA_BEACH,10,6863,1525,39.2,62,9.72,21.5,Monsoon Downpour,1,63.4,HIGH,1
170462,2026-05-30T16:00:00,MAA_MARINA_BEACH,14,9972,2132,39.5,69,8.97,20.1,Monsoon Downpour,1,75.4,HIGH,1
170463,2026-05-30T17:00:00,MAA_MARINA_BEACH,14,13324,1953,38.1,62,17.52,23.8,Monsoon Downpour,1,86.1,CRITICAL,1
170464,2026-05-30T18:00:00,MAA_MARINA_BEACH,14,15013,2547,37.5,66,17.91,21.9,Monsoon Downpour,1,98.5,CRITICAL,1
170465,2026-05-30T19:00:00,MAA_MARINA_BEACH,14,17165,2190,37.5,69,11.43,21.7,Monsoon Downpour,1,98.5,CRITICAL,1
170466,2026-05-30T20:00:00,MAA_MARINA_BEACH,14,33384,2057,34.4,72,0.0,20.4,Sunny & Warm,0,98.5,CRITICAL,1
170467,2026-05-30T21:00:00,MAA_MARINA_BEACH,14,22921,2353,33.2,76,0.0,13.4,Sunny & Warm,0,98.5,CRITICAL,1
170468,2026-05-30T22:00:00,MAA_MARINA_BEACH,6,11742,1005,33.5,88,0.0,18.7,Sunny & Warm,0,74.9,HIGH,1
170469,2026-05-30T23:00:00,MAA_MARINA_BEACH,6,2399,840,31.5,85,0.0,14.8,Sunny & Warm,0,33.9,LOW,1
170470,2026-05-31T00:00:00,MAA_MARINA_BEACH,6,870,783,32.2,86,0.0,7.6,Humid / Overcast,0,26.3,LOW,1
170471,2026-05-31T01:00:00,MAA_MARINA_BEACH,6,869,782,31.3,96,0.0,12.1,Humid / Overcast,0,26.3,LOW,1
170472,2026-05-31T02:00:00,MAA_MARINA_BEACH,6,817,735,31.3,88,0.0,9.1,Humid / Overcast,0,24.7,LOW,1
170473,2026-05-31T03:00:00,MAA_MARINA_BEACH,6,783,704,32.1,92,0.0,5.1,Humid / Overcast,0,23.7,LOW,1
170474,2026-05-31T04:00:00,MAA_MARINA_BEACH,6,806,725,32.2,92,0.0,4.0,Humid / Overcast,0,24.4,LOW,1
170475,2026-05-31T05:00:00,MAA_MARINA_BEACH,6,1272,1069,32.9,94,0.0,7.3,Humid / Overcast,0,36.3,MODERATE,1
170476,2026-05-31T06:00:00,MAA_MARINA_BEACH,6,6651,915,33.6,84,0.0,4.0,Humid / Overcast,0,52.6,MODERATE,1
170477,2026-05-31T07:00:00,MAA_MARINA_BEACH,6,7057,943,33.9,82,0.0,5.2,Sunny & Warm,0,54.9,MODERATE,1
170478,2026-05-31T08:00:00,MAA_MARINA_BEACH,6,4589,910,34.8,82,0.0,5.8,Sunny & Warm,0,44.4,MODERATE,1
170479,2026-05-31T09:00:00,MAA_MARINA_BEACH,6,3693,976,34.8,75,0.0,8.9,Sunny & Warm,0,42.9,MODERATE,1
170480,2026-05-31T10:00:00,MAA_MARINA_BEACH,6,4091,872,37.8,62,0.0,10.2,Hot Summer Spell,0,41.4,MODERATE,1
170481,2026-05-31T11:00:00,MAA_MARINA_BEACH,10,4486,1713,40.5,71,0.0,15.8,Hot Summer Spell,0,47.5,MODERATE,1
170482,2026-05-31T12:00:00,MAA_MARINA_BEACH,10,4592,1910,39.1,61,0.0,19.1,Hot Summer Spell,0,51.4,MODERATE,1
170483,2026-05-31T13:00:00,MAA_MARINA_BEACH,10,4148,1906,39.0,68,0.0,16.8,Hot Summer Spell,0,49.6,MODERATE,1
170484,2026-05-31T14:00:00,MAA_MARINA_BEACH,10,5586,1488,41.3,67,0.0,16.0,Hot Summer Spell,0,47.8,MODERATE,1
170485,2026-05-31T15:00:00,MAA_MARINA_BEACH,10,7992,1495,40.1,55,0.0,19.2,Coastal Sea Breeze,0,57.2,MODERATE,1
170486,2026-05-31T16:00:00,MAA_MARINA_BEACH,14,21588,1830,39.3,63,0.0,25.8,Coastal Sea Breeze,0,98.5,CRITICAL,1
170487,2026-05-31T17:00:00,MAA_MARINA_BEACH,14,33163,2674,39.9,68,0.0,19.6,Coastal Sea Breeze,0,98.5,CRITICAL,1
170488,2026-05-31T18:00:00,MAA_MARINA_BEACH,14,37542,2643,38.1,73,0.0,19.3,Hot Summer Spell,0,98.5,CRITICAL,1
170489,2026-05-31T19:00:00,MAA_MARINA_BEACH,14,36567,1908,37.1,79,0.0,19.0,Hot Summer Spell,0,98.5,CRITICAL,1
170490,2026-05-31T20:00:00,MAA_MARINA_BEACH,14,32815,2112,36.0,73,0.0,17.6,Hot Summer Spell,0,98.5,CRITICAL,1
170491,2026-05-31T21:00:00,MAA_MARINA_BEACH,14,21367,2680,34.2,79,0.0,17.3,Sunny & Warm,0,98.5,CRITICAL,1
170492,2026-05-31T22:00:00,MAA_MARINA_BEACH,6,12573,1137,34.8,88,0.0,14.0,Sunny & Warm,0,82.0,CRITICAL,1
170493,2026-05-31T23:00:00,MAA_MARINA_BEACH,6,2264,957,33.4,89,0.0,13.5,Sunny & Warm,0,36.8,MODERATE,1
170494,2026-06-01T00:00:00,MAA_MARINA_BEACH,6,755,679,31.5,94,0.0,8.9,Humid / Overcast,0,22.8,LOW,1
170495,2026-06-01T01:00:00,MAA_MARINA_BEACH,6,773,695,30.9,85,0.0,5.2,Humid / Overcast,0,23.4,LOW,1
170496,2026-06-01T02:00:00,MAA_MARINA_BEACH,6,832,748,32.1,95,0.0,11.2,Humid / Overcast,0,25.2,LOW,1
170497,2026-06-01T03:00:00,MAA_MARINA_BEACH,6,849,764,30.1,87,0.0,5.4,Humid / Overcast,0,25.7,LOW,1
170498,2026-06-01T04:00:00,MAA_MARINA_BEACH,6,941,774,32.7,84,0.0,5.2,Humid / Overcast,0,26.3,LOW,1
170499,2026-06-01T05:00:00,MAA_MARINA_BEACH,6,1651,1150,32.3,92,0.0,8.0,Humid / Overcast,0,40.1,MODERATE,1
170500,2026-06-01T06:00:00,MAA_MARINA_BEACH,6,7579,792,33.4,88,0.0,6.0,Humid / Overcast,0,52.5,MODERATE,1
170501,2026-06-01T07:00:00,MAA_MARINA_BEACH,6,10159,924,33.8,80,0.0,5.2,Sunny & Warm,0,66.4,HIGH,1
170502,2026-06-01T08:00:00,MAA_MARINA_BEACH,16,8392,2522,34.9,78,0.0,4.5,Sunny & Warm,0,60.2,HIGH,1
170503,2026-06-01T09:00:00,MAA_MARINA_BEACH,16,7630,2086,37.1,74,0.0,8.4,Hot Summer Spell,0,52.4,MODERATE,1
170504,2026-06-01T10:00:00,MAA_MARINA_BEACH,16,6275,2176,36.9,62,0.0,10.1,Hot Summer Spell,0,48.2,MODERATE,1
170505,2026-06-01T11:00:00,MAA_MARINA_BEACH,10,4460,1844,38.2,73,0.0,17.9,Hot Summer Spell,0,49.7,MODERATE,1
170506,2026-06-01T12:00:00,MAA_MARINA_BEACH,10,3088,1761,40.6,60,0.0,18.7,Hot Summer Spell,0,42.9,MODERATE,1
170507,2026-06-01T13:00:00,MAA_MARINA_BEACH,10,3104,1914,39.9,61,0.0,19.3,Hot Summer Spell,0,45.7,MODERATE,1
170508,2026-06-01T14:00:00,MAA_MARINA_BEACH,10,4152,1429,39.2,61,5.59,22.3,Thunderstorm / Rain,1,51.2,MODERATE,1
170509,2026-06-01T15:00:00,MAA_MARINA_BEACH,10,4935,1638,40.9,68,7.24,23.0,Monsoon Downpour,1,57.9,MODERATE,1
170510,2026-06-01T16:00:00,MAA_MARINA_BEACH,10,9320,1541,41.0,73,4.3,18.1,Thunderstorm / Rain,1,73.2,HIGH,1
170511,2026-06-01T17:00:00,MAA_MARINA_BEACH,16,20452,2698,39.1,66,0.0,22.8,Coastal Sea Breeze,0,98.5,CRITICAL,1
170512,2026-06-01T18:00:00,MAA_MARINA_BEACH,16,25101,2836,37.5,65,0.0,22.5,Hot Summer Spell,0,98.5,CRITICAL,1
170513,2026-06-01T19:00:00,MAA_MARINA_BEACH,16,23886,2797,37.5,66,0.0,15.3,Hot Summer Spell,0,98.5,CRITICAL,1
170514,2026-06-01T20:00:00,MAA_MARINA_BEACH,16,20486,3068,35.5,75,0.0,15.9,Hot Summer Spell,0,98.5,CRITICAL,1
170515,2026-06-01T21:00:00,MAA_MARINA_BEACH,6,13311,826,32.3,81,0.0,19.5,Sunny & Warm,0,75.7,HIGH,1
170516,2026-06-01T22:00:00,MAA_MARINA_BEACH,6,6211,990,34.0,86,0.0,13.7,Sunny & Warm,0,53.1,MODERATE,1
170517,2026-06-01T23:00:00,MAA_MARINA_BEACH,6,1029,926,33.1,83,0.0,12.5,Sunny & Warm,0,31.1,LOW,1
170518,2026-06-02T00:00:00,MAA_MARINA_BEACH,6,756,680,31.1,88,0.0,10.6,Humid / Overcast,0,22.9,LOW,1
170519,2026-06-02T01:00:00,MAA_MARINA_BEACH,6,822,739,29.3,93,0.0,11.9,Humid / Overcast,0,24.9,LOW,1
170520,2026-06-02T02:00:00,MAA_MARINA_BEACH,6,906,815,31.1,89,0.0,8.0,Humid / Overcast,0,27.4,LOW,1
170521,2026-06-02T03:00:00,MAA_MARINA_BEACH,6,896,806,30.6,96,0.0,4.0,Humid / Overcast,0,27.1,LOW,1
170522,2026-06-02T04:00:00,MAA_MARINA_BEACH,6,986,887,30.8,96,0.0,4.2,Humid / Overcast,0,29.8,LOW,1
170523,2026-06-02T05:00:00,MAA_MARINA_BEACH,6,1550,778,32.6,85,0.0,7.2,Humid / Overcast,0,28.8,LOW,1
170524,2026-06-02T06:00:00,MAA_MARINA_BEACH,6,7384,1130,35.0,84,0.0,8.0,Hot Summer Spell,0,61.7,HIGH,1
170525,2026-06-02T07:00:00,MAA_MARINA_BEACH,6,10120,877,34.2,83,0.0,4.0,Sunny & Warm,0,64.9,HIGH,1
170526,2026-06-02T08:00:00,MAA_MARINA_BEACH,16,8125,2928,33.8,75,0.0,6.4,Sunny & Warm,0,63.6,HIGH,1
170527,2026-06-02T09:00:00,MAA_MARINA_BEACH,16,8348,3042,36.4,75,0.0,11.9,Hot Summer Spell,0,65.7,HIGH,1
