id,node_id,forecast_timestamp,generated_at,horizon_hour,predicted_congestion,risk_level,temp_c,weather_condition,scheduled_trips,top_positive_factors,top_negative_factors,shap_base_value
2737,MAA_AIRPORT_MEENAMBAKKAM,2026-09-23T21:00:00,2026-09-23T20:00:00,1,70.1,HIGH,29.6,Sunny & Warm,6,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 66.5, ""shap_value"": 6.88, ""impact"": 6.88}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 98.5, ""shap_value"": 4.12, ""impact"": 4.12}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 5871.0, ""shap_value"": 2.26, ""impact"": 2.26}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 9202.0, ""shap_value"": 0.69, ""impact"": 0.69}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 29.6, ""shap_value"": 0.56, ""impact"": 0.56}]","[{""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.71, ""shap_value"": -1.66, ""impact"": -1.66}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 10.38, ""shap_value"": -1.39, ""impact"": -1.39}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 98.5, ""shap_value"": -0.98, ""impact"": -0.98}, {""feature_key"": ""scheduled_trips"", ""feature_name"": ""Transit Dispatch Frequency"", ""feature_value"": 6.0, ""shap_value"": -0.83, ""impact"": -0.83}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 94.8, ""shap_value"": -0.77, ""impact"": -0.77}]",60.24
2738,MAA_AIRPORT_MEENAMBAKKAM,2026-09-23T22:00:00,2026-09-23T20:00:00,2,45.4,MODERATE,26.8,Sunny & Warm,6,"[{""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 70.1, ""shap_value"": 1.96, ""impact"": 1.96}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 5958.0, ""shap_value"": 0.49, ""impact"": 0.49}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.41, ""impact"": 0.41}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.31, ""impact"": 0.31}, {""feature_key"": ""dow_cos"", ""feature_name"": ""Day of Week Alignment"", ""feature_value"": -0.22, ""shap_value"": 0.2, ""impact"": 0.2}]","[{""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.87, ""shap_value"": -3.7, ""impact"": -3.7}, {""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 60.8, ""shap_value"": -3.01, ""impact"": -3.01}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 40.3, ""shap_value"": -1.65, ""impact"": -1.65}, {""feature_key"": ""temp_c"", ""feature_name"": ""Ambient Temperature"", ""feature_value"": 26.8, ""shap_value"": -1.39, ""impact"": -1.39}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": -0.5, ""shap_value"": -1.26, ""impact"": -1.26}]",60.24
2739,MAA_AIRPORT_MEENAMBAKKAM,2026-09-23T23:00:00,2026-09-23T20:00:00,3,26.2,LOW,26.4,Sunny & Warm,6,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.21, ""impact"": 0.21}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.17, ""impact"": 0.17}, {""feature_key"": ""dow_cos"", ""feature_name"": ""Day of Week Alignment"", ""feature_value"": -0.22, ""shap_value"": 0.1, ""impact"": 0.1}, {""feature_key"": ""tourist_weight"", ""feature_name"": ""Tourist Landmark Dominance"", ""feature_value"": 0.7, ""shap_value"": 0.1, ""impact"": 0.1}, {""feature_key"": ""transit_weight"", ""feature_name"": ""Transit Commuter Dominance"", ""feature_value"": 0.85, ""shap_value"": 0.07, ""impact"": 0.07}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 33.6, ""shap_value"": -20.18, ""impact"": -20.18}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 795.0, ""shap_value"": -3.18, ""impact"": -3.18}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.97, ""shap_value"": -2.73, ""impact"": -2.73}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 26.4, ""shap_value"": -1.86, ""impact"": -1.86}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 45.4, ""shap_value"": -1.46, ""impact"": -1.46}]",60.24
2740,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T00:00:00,2026-09-23T20:00:00,4,17.2,LOW,25.6,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.22, ""impact"": 0.22}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.16, ""impact"": 0.16}, {""feature_key"": ""tourist_weight"", ""feature_name"": ""Tourist Landmark Dominance"", ""feature_value"": 0.7, ""shap_value"": 0.08, ""impact"": 0.08}, {""feature_key"": ""transit_weight"", ""feature_name"": ""Transit Commuter Dominance"", ""feature_value"": 0.85, ""shap_value"": 0.03, ""impact"": 0.03}, {""feature_key"": ""dow_cos"", ""feature_name"": ""Day of Week Alignment"", ""feature_value"": -0.9, ""shap_value"": 0.01, ""impact"": 0.01}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 23.6, ""shap_value"": -26.31, ""impact"": -26.31}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 456.0, ""shap_value"": -5.57, ""impact"": -5.57}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 26.2, ""shap_value"": -2.55, ""impact"": -2.55}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 15.1, ""shap_value"": -2.48, ""impact"": -2.48}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 1.0, ""shap_value"": -2.11, ""impact"": -2.11}]",60.24
2741,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T01:00:00,2026-09-23T20:00:00,5,18.8,LOW,26.0,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.24, ""impact"": 0.24}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 45.4, ""shap_value"": 0.22, ""impact"": 0.22}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.16, ""impact"": 0.16}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 59.32, ""shap_value"": 0.09, ""impact"": 0.09}, {""feature_key"": ""tourist_weight"", ""feature_name"": ""Tourist Landmark Dominance"", ""feature_value"": 0.7, ""shap_value"": 0.08, ""impact"": 0.08}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 27.5, ""shap_value"": -23.76, ""impact"": -23.76}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 540.0, ""shap_value"": -5.42, ""impact"": -5.42}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 17.9, ""shap_value"": -2.92, ""impact"": -2.92}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 17.2, ""shap_value"": -2.89, ""impact"": -2.89}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.97, ""shap_value"": -1.99, ""impact"": -1.99}]",60.24
2742,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T02:00:00,2026-09-23T20:00:00,6,19.4,LOW,24.6,Humid / Overcast,8,"[{""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 6.0, ""shap_value"": 0.26, ""impact"": 0.26}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.2, ""impact"": 0.2}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 26.2, ""shap_value"": 0.2, ""impact"": 0.2}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 46.03, ""shap_value"": 0.14, ""impact"": 0.14}, {""feature_key"": ""tourist_weight"", ""feature_name"": ""Tourist Landmark Dominance"", ""feature_value"": 0.7, ""shap_value"": 0.08, ""impact"": 0.08}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 28.4, ""shap_value"": -23.99, ""impact"": -23.99}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 570.0, ""shap_value"": -5.36, ""impact"": -5.36}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 18.8, ""shap_value"": -3.0, ""impact"": -3.0}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 18.9, ""shap_value"": -2.99, ""impact"": -2.99}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.87, ""shap_value"": -1.5, ""impact"": -1.5}]",60.24
2743,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T03:00:00,2026-09-23T20:00:00,7,31.1,LOW,24.9,Monsoon Downpour,8,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 12.63, ""shap_value"": 2.95, ""impact"": 2.95}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.36, ""shap_value"": 2.94, ""impact"": 2.94}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.26, ""shap_value"": 1.36, ""impact"": 1.36}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.47, ""impact"": 0.47}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 32.85, ""shap_value"": 0.42, ""impact"": 0.42}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 20.6, ""shap_value"": -26.93, ""impact"": -26.93}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 645.0, ""shap_value"": -2.84, ""impact"": -2.84}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 19.4, ""shap_value"": -2.62, ""impact"": -2.62}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 21.4, ""shap_value"": -1.75, ""impact"": -1.75}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 1648.0, ""shap_value"": -1.46, ""impact"": -1.46}]",60.24
2744,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T04:00:00,2026-09-23T20:00:00,8,34.7,LOW,27.2,Monsoon Downpour,8,"[{""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.36, ""shap_value"": 3.38, ""impact"": 3.38}, {""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 13.93, ""shap_value"": 2.54, ""impact"": 2.54}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.26, ""shap_value"": 1.4, ""impact"": 1.4}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 26.35, ""shap_value"": 0.5, ""impact"": 0.5}, {""feature_key"": ""is_rain"", ""feature_name"": ""Rain Weather Friction"", ""feature_value"": 1.0, ""shap_value"": 0.36, ""impact"": 0.36}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 23.2, ""shap_value"": -25.16, ""impact"": -25.16}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 712.0, ""shap_value"": -2.43, ""impact"": -2.43}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 31.1, ""shap_value"": -2.4, ""impact"": -2.4}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 23.6, ""shap_value"": -1.67, ""impact"": -1.67}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 2643.0, ""shap_value"": -1.26, ""impact"": -1.26}]",60.24
2745,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T05:00:00,2026-09-23T20:00:00,9,45.6,MODERATE,25.6,Monsoon Downpour,6,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 9.92, ""shap_value"": 3.51, ""impact"": 3.51}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.36, ""shap_value"": 2.48, ""impact"": 2.48}, {""feature_key"": ""weather_tourism_suppression"", ""feature_name"": ""Weather Tourist Dampening Index"", ""feature_value"": 1.26, ""shap_value"": 1.01, ""impact"": 1.01}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.97, ""shap_value"": 0.68, ""impact"": 0.68}, {""feature_key"": ""is_rain"", ""feature_name"": ""Rain Weather Friction"", ""feature_value"": 1.0, ""shap_value"": 0.55, ""impact"": 0.55}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 36.9, ""shap_value"": -14.81, ""impact"": -14.81}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 1068.0, ""shap_value"": -2.96, ""impact"": -2.96}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 34.7, ""shap_value"": -2.44, ""impact"": -2.44}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 29.9, ""shap_value"": -1.31, ""impact"": -1.31}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 10.61, ""shap_value"": -0.77, ""impact"": -0.77}]",60.24
2746,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T06:00:00,2026-09-23T20:00:00,10,63.8,HIGH,28.9,Monsoon Downpour,6,"[{""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 13.58, ""shap_value"": 3.72, ""impact"": 3.72}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.36, ""shap_value"": 2.98, ""impact"": 2.98}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": 0.0, ""shap_value"": 1.59, ""impact"": 1.59}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 1.0, ""shap_value"": 0.99, ""impact"": 0.99}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 3437.0, ""shap_value"": 0.84, ""impact"": 0.84}]","[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 45.2, ""shap_value"": -6.65, ""impact"": -6.65}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 45.6, ""shap_value"": -1.47, ""impact"": -1.47}, {""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 10.72, ""shap_value"": -0.97, ""impact"": -0.97}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 50.5, ""shap_value"": -0.66, ""impact"": -0.66}, {""feature_key"": ""scheduled_trips"", ""feature_name"": ""Transit Dispatch Frequency"", ""feature_value"": 6.0, ""shap_value"": -0.5, ""impact"": -0.5}]",60.24
2747,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T07:00:00,2026-09-23T20:00:00,11,91.7,SEVERE,29.8,Monsoon Downpour,6,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 92.9, ""shap_value"": 18.34, ""impact"": 18.34}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 1.36, ""shap_value"": 5.16, ""impact"": 5.16}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 6221.0, ""shap_value"": 2.33, ""impact"": 2.33}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": -0.26, ""shap_value"": 1.64, ""impact"": 1.64}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.97, ""shap_value"": 1.37, ""impact"": 1.37}]","[{""feature_key"": ""transit_pressure_ratio"", ""feature_name"": ""Transit Demand-to-Supply Ratio"", ""feature_value"": 10.81, ""shap_value"": -1.86, ""impact"": -1.86}, {""feature_key"": ""scheduled_trips"", ""feature_name"": ""Transit Dispatch Frequency"", ""feature_value"": 6.0, ""shap_value"": -0.69, ""impact"": -0.69}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 63.8, ""shap_value"": -0.23, ""impact"": -0.23}, {""feature_key"": ""roll_mean_3h"", ""feature_name"": ""3-Hour Moving Congestion Trend"", ""feature_value"": 48.03, ""shap_value"": -0.23, ""impact"": -0.23}, {""feature_key"": ""lag_2"", ""feature_name"": ""Short-term Congestion (2h ago)"", ""feature_value"": 45.6, ""shap_value"": -0.13, ""impact"": -0.13}]",60.24
2748,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T08:00:00,2026-09-23T20:00:00,12,94.3,SEVERE,31.0,Sunny & Warm,16,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 25.56, ""impact"": 25.56}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 91.7, ""shap_value"": 3.03, ""impact"": 3.03}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 8208.0, ""shap_value"": 2.53, ""impact"": 2.53}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": -0.5, ""shap_value"": 1.5, ""impact"": 1.5}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 7794.0, ""shap_value"": 0.93, ""impact"": 0.93}]","[{""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.87, ""shap_value"": -0.8, ""impact"": -0.8}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 0.0, ""shap_value"": -0.42, ""impact"": -0.42}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 16.0, ""shap_value"": -0.38, ""impact"": -0.38}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": 0.43, ""shap_value"": -0.26, ""impact"": -0.26}, {""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 0.0, ""shap_value"": -0.1, ""impact"": -0.1}]",60.24
2749,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T09:00:00,2026-09-23T20:00:00,13,96.6,SEVERE,31.6,Sunny & Warm,16,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 26.41, ""impact"": 26.41}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 94.3, ""shap_value"": 2.94, ""impact"": 2.94}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 10630.0, ""shap_value"": 2.52, ""impact"": 2.52}, {""feature_key"": ""lag_24"", ""feature_name"": ""Yesterday's Same-Hour Congestion"", ""feature_value"": 98.5, ""shap_value"": 2.32, ""impact"": 2.32}, {""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": -0.71, ""shap_value"": 0.96, ""impact"": 0.96}]","[{""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.71, ""shap_value"": -0.45, ""impact"": -0.45}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 0.0, ""shap_value"": -0.36, ""impact"": -0.36}, {""feature_key"": ""lag_trips_24"", ""feature_name"": ""Yesterday's Scheduled Transit Trips"", ""feature_value"": 16.0, ""shap_value"": -0.31, ""impact"": -0.31}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": 0.43, ""shap_value"": -0.24, ""impact"": -0.24}, {""feature_key"": ""precip_mm"", ""feature_name"": ""Rainfall Intensity"", ""feature_value"": 0.0, ""shap_value"": -0.12, ""impact"": -0.12}]",60.24
2750,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T10:00:00,2026-09-23T20:00:00,14,86.8,SEVERE,34.0,Sunny & Warm,16,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 98.5, ""shap_value"": 23.57, ""impact"": 23.57}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 96.6, ""shap_value"": 3.1, ""impact"": 3.1}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 8487.0, ""shap_value"": 2.3, ""impact"": 2.3}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 8211.0, ""shap_value"": 0.72, ""impact"": 0.72}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.42, ""impact"": 0.42}]","[{""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": -0.87, ""shap_value"": -2.18, ""impact"": -2.18}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.5, ""shap_value"": -1.24, ""impact"": -1.24}, {""feature_key"": ""weather_transit_surge"", ""feature_name"": ""Rainfall Transit Inflow Surge"", ""feature_value"": 0.0, ""shap_value"": -0.5, ""impact"": -0.5}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": 0.43, ""shap_value"": -0.47, ""impact"": -0.47}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 91.7, ""shap_value"": -0.43, ""impact"": -0.43}]",60.24
2751,MAA_AIRPORT_MEENAMBAKKAM,2026-09-24T11:00:00,2026-09-23T20:00:00,15,72.5,HIGH,33.3,Sunny & Warm,10,"[{""feature_key"": ""lag_168"", ""feature_name"": ""Same Time Last Week Congestion"", ""feature_value"": 86.7, ""shap_value"": 15.85, ""impact"": 15.85}, {""feature_key"": ""lag_1"", ""feature_name"": ""Recent Congestion (1h ago)"", ""feature_value"": 86.8, ""shap_value"": 2.28, ""impact"": 2.28}, {""feature_key"": ""lag_foot_24"", ""feature_name"": ""Yesterday's Foot-Traffic"", ""feature_value"": 6472.0, ""shap_value"": 2.17, ""impact"": 2.17}, {""feature_key"": ""capacity_baseline"", ""feature_name"": ""Station Theoretical Capacity"", ""feature_value"": 8500.0, ""shap_value"": 0.56, ""impact"": 0.56}, {""feature_key"": ""lag_foot_1"", ""feature_name"": ""Recent Foot-Traffic (1h ago)"", ""feature_value"": 7378.0, ""shap_value"": 0.5, ""impact"": 0.5}]","[{""feature_key"": ""hour_cos"", ""feature_name"": ""Time of Day (Diurnal Cycle)"", ""feature_value"": -0.97, ""shap_value"": -3.88, ""impact"": -3.88}, {""feature_key"": ""hour_sin"", ""feature_name"": ""Time of Day (Peak Window)"", ""feature_value"": 0.26, ""shap_value"": -1.97, ""impact"": -1.97}, {""feature_key"": ""lag_3"", ""feature_name"": ""Short-term Congestion (3h ago)"", ""feature_value"": 94.3, ""shap_value"": -0.76, ""impact"": -0.76}, {""feature_key"": ""roll_mean_6h"", ""feature_name"": ""6-Hour Moving Congestion Trend"", ""feature_value"": 79.8, ""shap_value"": -0.75, ""impact"": -0.75}, {""feature_key"": ""dow_sin"", ""feature_name"": ""Weekly Schedule Cycle"", ""feature_value"": 0.43, ""shap_value"": -0.71, ""impact"": -0.71}]",60.24
